,source,ref,cand,qual,target,data,2gramBleu,3gramBleu,4gramBleu
96,"刊登 在 英国 医学 杂志 上 的 这 项 报告 指出 , 结果 迄 二 00 二 年 九月 为止 , 曾 服用 五 毫克 叶酸 的 妇女 , 其 罹 患 乳 癌 的 比例 为 仅 服 安慰 剂 者 的 两 倍 .","the study published in the british medical journal says that by september 2002 , breast cancer rates were twice as high for those who took the five-milligram supplement as for those who took the placebo .","this research , published in the british medical journal , showed that by september 2002 , those who had taken 5 mg doses of folic acid were twice as likely to have breast cancer as those who took only the placebo .",0.5952,1,"刊登 在 英国 医学 杂志 上 的 这 项 报告 指出 , 结果 迄 二 00 二 年 九月 为止 , 曾 服用 五 毫克 叶酸 的 妇女 , 其 罹 患 乳 癌 的 比例 为 仅 服 安慰 剂 者 的 两 倍 . this research , published in the british medical journal , showed that by september 2002 , those who had taken 5 mg doses of folic acid were twice as likely to have breast cancer as those who took only the placebo .",0.496795772414547,0.39883899315007376,0.2982292918150253
97,"研究员 之一 奈 斯 强调 , 此 一 结果 仅 属 "" 初步 其 目的 在 指出 进一步 研究 之 路 "" .","one of the researchers , ness , has stressed the results were merely "" preliminary intended to point the way towards further research "" .","ness , one of the researchers , stressed that these results present "" preliminary findings that are intended to point the way toward further research . """,0.7407,1,"研究员 之一 奈 斯 强调 , 此 一 结果 仅 属 "" 初步 其 目的 在 指出 进一步 研究 之 路 "" . ness , one of the researchers , stressed that these results present "" preliminary findings that are intended to point the way toward further research . """,0.5598127485064209,0.42577283317852715,0.33460805384999953
98,"他 说 : "" 这 完全 有 可能 是 一种 偶然 的 结果 , 因此 在 我们 获 致 任何 结论 之前 , 必须 做 进一步 的 科学 研究 来 检讨 其中 的 关联 性 , 如果 这 种 关联 性 存在 . """,""" it's entirely possible that this is a chance finding , so further scientific studies are required to examine the association , if there is one , before we reach any conclusions , "" he said .","he said : "" this is potentially a fortuitous outcome , so when we reach any conclusions , it must be further scientific study to review the relevance , if this correlation exists . "" ",0.5667,0,"他 说 : "" 这 完全 有 可能 是 一种 偶然 的 结果 , 因此 在 我们 获 致 任何 结论 之前 , 必须 做 进一步 的 科学 研究 来 检讨 其中 的 关联 性 , 如果 这 种 关联 性 存在 . "" he said : "" this is potentially a fortuitous outcome , so when we reach any conclusions , it must be further scientific study to review the relevance , if this correlation exists . "" ",0.376688094231839,0.23340403049726333,0.1636811537133368
99,"奈 斯 说 , 计 画 怀孕 的 女性 仍 应 服用 叶酸 补品 .",ness says women planning to become pregnant should still take folic acid supplements .,ness said that women planning to become pregnant should continue to take folic acid supplements .,0.7500,1,"奈 斯 说 , 计 画 怀孕 的 女性 仍 应 服用 叶酸 补品 . ness said that women planning to become pregnant should continue to take folic acid supplements .",0.6708203932499369,0.6112519125164718,0.5423782837718303
100,"他 说 , 目前 的 剂量 建议 和 "" 实验 用 剂量 之间 存 有 相当 的 差距 "" .","he says there is a "" considerable difference between the trial "" and current dosage recommendations .","he claimed that the current recommended dosage and "" the experimental dosage are considerably different . """,0.4706,1,"他 说 , 目前 的 剂量 建议 和 "" 实验 用 剂量 之间 存 有 相当 的 差距 "" . he claimed that the current recommended dosage and "" the experimental dosage are considerably different . """,1.0232759063292797e-154,6.937753678725573e-204,1.5089282518441185e-231
101,"根据 英国 的 卫生 准则 , 希望 怀孕 和 处 在 妊娠 第 一 期 的 女性 应 每日 服用 零点 四 毫克 的 叶酸 , 较 上述 研究 中 妇女 所 服用 的 剂量 小 了 十 倍 以上 .","according to british health guidelines , women hoping to become pregnant and those in the first trimester of their pregnancy should take a 0.4 microgram daily supplement of folic acid c more than 10 times smaller than the doses given to women in the study .","according to the british health guidelines to the pregnant and lying-in women should be the first phase of 0.4 mg daily dose of folic acid , the study of women with small doses of more than 10 times . ",0.6214,0,"根据 英国 的 卫生 准则 , 希望 怀孕 和 处 在 妊娠 第 一 期 的 女性 应 每日 服用 零点 四 毫克 的 叶酸 , 较 上述 研究 中 妇女 所 服用 的 剂量 小 了 十 倍 以上 . according to the british health guidelines to the pregnant and lying-in women should be the first phase of 0.4 mg daily dose of folic acid , the study of women with small doses of more than 10 times . ",0.3892143733984081,0.24250843330313204,0.13367217560675015
102,乌克兰 总统 重新 选举 两 候选人 心情 迥然不同,two candidates in widely different mood as ukraine holds presidential re-election,ukraine was re-elected president of the two candidates from ,0.2669,0,乌克兰 总统 重新 选举 两 候选人 心情 迥然不同 ukraine was re-elected president of the two candidates from ,0.16519995491100892,8.785049241397993e-103,5.767166022187344e-155
103,"本月 二十六日 将 在 乌克兰 总统 重新 选举 中 碰头 的 两 位 对手 , 目前 已 做 好 决 一 高下 的 准备 .",the two rivals set to meet in ukraine's presidential re-election on the 26th this month have got ready for the runoff .,"march 26 presidential elections in ukraine will meet again in the two rivals , is now better prepared to compete . ",0.3632,0,"本月 二十六日 将 在 乌克兰 总统 重新 选举 中 碰头 的 两 位 对手 , 目前 已 做 好 决 一 高下 的 准备 . march 26 presidential elections in ukraine will meet again in the two rivals , is now better prepared to compete . ",0.18609684207969418,0.1226557306223704,2.4914266790523593e-78
104,"亲 西方 的 反对党 领袖 尤 申 科 对 胜 选 有信心 , 亲 莫斯科 的 现任 总理 亚 努 科 维 奇 则 表示 , 他 将 不 再 代表 "" 令人 感到 羞耻 的 "" 执政党 参 选 .","the pro-west opposition leader yushchenko is confident of wining the election while the pro-moscow incumbent prime minister yanukovych says he will no longer represent the "" shameful "" ruling party in the election .","the west to opposition leader confident of victory , china is in moscow , said that he would no longer represent "" a shame of the ruling party candidates . ",0.4668,0,"亲 西方 的 反对党 领袖 尤 申 科 对 胜 选 有信心 , 亲 莫斯科 的 现任 总理 亚 努 科 维 奇 则 表示 , 他 将 不 再 代表 "" 令人 感到 羞耻 的 "" 执政党 参 选 . the west to opposition leader confident of victory , china is in moscow , said that he would no longer represent "" a shame of the ruling party candidates . ",0.2662410521996508,0.13298433476354818,2.587377932300535e-78
105,"于 此 同时 , 俄罗斯 总统 蒲 亭 则 对 乌克兰 加入 欧盟 态度 转变 , 表示 他 对 乌克兰 入 欧盟 持 乐 见 其 成 的 立场 .","meanwhile , russian president putin has changed his attitude towards ukraine's entry into the european union , saying he supports its entry into the eu .","meanwhile , russian president putin changed his attitude towards ukraine's entering into the european union and expressed his pleasure to see it happen .",0.5750,1,"于 此 同时 , 俄罗斯 总统 蒲 亭 则 对 乌克兰 加入 欧盟 态度 转变 , 表示 他 对 乌克兰 入 欧盟 持 乐 见 其 成 的 立场 . meanwhile , russian president putin changed his attitude towards ukraine's entering into the european union and expressed his pleasure to see it happen .",0.5030153363822831,0.4423426446570632,0.36901966795557994
106,"询 及 他 期待 在 重 选 中 获得 几 成 选票 时 , 尤 申 科 向 记者 会 会场 满 坑 满 谷 的 记者 表示 : "" 保守 而 言 , 我 应该 会 拿 到 六 成 左右 的 选票 . ""","asked how many votes he would garner in the re-election , yushchenko told a crowded press conference , "" conservatively speaking , i should win around 60% of the votes . ""","and he looked forward to seek re-election to a vote , in particular to the press will go into said : "" conservatively speaking , i should be about 60% of the votes . "" ",0.5556,0,"询 及 他 期待 在 重 选 中 获得 几 成 选票 时 , 尤 申 科 向 记者 会 会场 满 坑 满 谷 的 记者 表示 : "" 保守 而 言 , 我 应该 会 拿 到 六 成 左右 的 选票 . "" and he looked forward to seek re-election to a vote , in particular to the press will go into said : "" conservatively speaking , i should be about 60% of the votes . "" ",0.38832158167381164,0.33227530208353123,0.2834052290575623
107,"另一方面 , 从 外表 可见 其 焦虑 不安 的 亚 努 科 维 奇 则 好 几 次 闪 躲 直接 回答 记者 的 问题 , 最后 只 说 了 一 句 : "" 奉 上帝 意旨 , 我们 会 赢 . ""","on the other hand , yanukovych , looking anxious and upset from his appearance , directly dodged answering reporters ' questions several times , saying at last , "" for god's will , we will win . ""","on the other hand , visible in their anxiety among the several times , they are directly answered reporters ' questions , finally said : "" god wishes , we will win . "" ",0.5229,0,"另一方面 , 从 外表 可见 其 焦虑 不安 的 亚 努 科 维 奇 则 好 几 次 闪 躲 直接 回答 记者 的 问题 , 最后 只 说 了 一 句 : "" 奉 上帝 意旨 , 我们 会 赢 . "" on the other hand , visible in their anxiety among the several times , they are directly answered reporters ' questions , finally said : "" god wishes , we will win . "" ",0.4290302870940471,0.36188942643366434,0.2851139745055037
