,Unnamed: 0,Unnamed: 0.1,source,ref,cand,qual,target,data,backTrans,backTransGram1,backTransGram2,backTransGram3,backTransGram4,2gramBleu,3gramBleu,4gramBleu
334,334,334.0,"他 表示 : "" 日本 将 尽 最 大 能力 在 三 方面 提供 援助 : 财力 资源 , 知识 技术 和 人力资源 . """,""" japan will provide assistance to the maximum extent possible in three ways : financial resources , knowledge and expertise , and human resources , "" he said .","he said , "" japan will provide assistance to the maximum extent possible in three ways : financial resources , knowledge and technology , and human resources . """,0.9655,1.0,"他 表示 : "" 日本 将 尽 最 大 能力 在 三 方面 提供 援助 : 财力 资源 , 知识 技术 和 人力资源 . "" he said , "" japan will provide assistance to the maximum extent possible in three ways : financial resources , knowledge and technology , and human resources . ""","""Japan will provide maximum assistance in terms of financial resources, knowledge and technology, and human resources, "" he said.",0.37312264035867254,0.19167353575431317,8.382987711117854e-103,5.019555624752323e-155,0.8905635565617213,0.824930750221975,0.77722866969875
335,335,335.0,"他 说 : "" 日本 将 暂时 先 给予 受灾 国家 和 相关 国际组织 五 亿 美元 的 捐赠 款 , 作为 因 应 灾情 的 紧急 援助 . """,""" for the time being , japan will extend to affected countries and relevant international organizations up to us$ 500 million of grant money as emergency assistance to cope with the disaster , "" he said .","he said : "" japan will be given to the affected states and relevant international organizations to five billion dollars in grants for disaster emergency response . "" ",0.4498,0.0,"他 说 : "" 日本 将 暂时 先 给予 受灾 国家 和 相关 国际组织 五 亿 美元 的 捐赠 款 , 作为 因 应 灾情 的 紧急 援助 . "" he said : "" japan will be given to the affected states and relevant international organizations to five billion dollars in grants for disaster emergency response . "" ","""Japan will give $5 billion in disaster relief assistance to affected countries and relevant international organizations, "" he said.",0.34202908699544987,0.14983809547385168,0.0937878721003596,1.7895629428894408e-78,0.2526607993414593,0.1555718515548433,0.10116713859619074
336,336,336.0,"小 泉 也 表示 , 他 将 参加 世界 领袖 六日 在 印尼 首都 雅加达 举行 的 会议 , 讨论 援助 因 海啸 受害 国家 的 问题 .",koizumi also said he would take part in a meeting of world leaders on the 6th in the indonesian capital jakarta to discuss aid for the tsunami-hit countries .,koizumi added that he would participate in the world leaders meeting held in jakarta on the 6th to discuss issues on assisting tsunami-hit countries .,0.6135,1.0,"小 泉 也 表示 , 他 将 参加 世界 领袖 六日 在 印尼 首都 雅加达 举行 的 会议 , 讨论 援助 因 海啸 受害 国家 的 问题 . koizumi added that he would participate in the world leaders meeting held in jakarta on the 6th to discuss issues on assisting tsunami-hit countries .",Koizumi also said he would attend a meeting of world leaders in Jakarta on June 6 to discuss assistance to tsunami-affected countries.,0.35694216526476424,0.21093027530614558,1.0195766428491151e-102,6.399273736867898e-155,0.4174634940898256,0.23765792739689467,3.955736376816986e-78
337,337,337.0,"美国 总统 布 希 遭 批评 对 这 次 人类 大 浩劫 反应 迟缓 之后 , 美国 政府 已 于 昨天 将 承诺 的 援助 金额 提高 十 倍 , 达到 三 亿 五 千万 美元 .",the us government increased its promised aid nearly ten-fold to us$ 350 million yesterday after us president bush was accused of being slow to respond to the massive human disaster .,"after u.s. president bush was accused of being slow in reacting to this human catastrophe , the u.s. government had raised the relief amount it promised ten-fold to u.s. $ 350 million yesterday .",0.4884,1.0,"美国 总统 布 希 遭 批评 对 这 次 人类 大 浩劫 反应 迟缓 之后 , 美国 政府 已 于 昨天 将 承诺 的 援助 金额 提高 十 倍 , 达到 三 亿 五 千万 美元 . after u.s. president bush was accused of being slow in reacting to this human catastrophe , the u.s. government had raised the relief amount it promised ten-fold to u.s. $ 350 million yesterday .",The U.S. government yesterday increased the amount of relief promised 10 times to $350 million after U.S. President George W. Bush was accused of being slow to respond to the human disaster.,0.499063189619659,0.24595475049299836,0.1814411058908429,0.13852045342041636,0.40053440237591453,0.3146535990870405,0.24960012840788245
338,338,338.0,"一直 被 认为 越来越 有意 挑战 日本 在 亚洲 影响力 的 中国 也 已 承诺 提供 六千 零 五十 万 美元 援助 , 这 对 开发 中 国家 来 说 是 个 大 数目 .","china , which is seen as increasingly challenging japan for influence in asia , has promised us$ 60.5 million , a major sum for a developing nation .","has been growing intends to challenge its influence in asia , japan , china has also pledged $ 500000 for assistance to developing countries , which is a large number . ",0.5161,0.0,"一直 被 认为 越来越 有意 挑战 日本 在 亚洲 影响力 的 中国 也 已 承诺 提供 六千 零 五十 万 美元 援助 , 这 对 开发 中 国家 来 说 是 个 大 数目 . has been growing intends to challenge its influence in asia , japan , china has also pledged $ 500000 for assistance to developing countries , which is a large number . ","Japan and China have also pledged $500,000 in aid to developing countries, a huge amount, as they have increasingly tried to challenge their influence in Asia.",0.2748193815523677,0.18684125189986986,9.114236138282444e-103,5.745101398804512e-155,0.2749633406650374,0.19949010784367618,0.1270684985603511
339,339,339.0,"小 泉 表示 : "" 日本 将 动员 消防 厅 的 直升机 和 人员 , 作 更 多 贡献 .",""" japan will make further contributions by utilizing fire-department helicopters and personnel , "" koizumi said .","koizumi said : "" japan will mobilize fire offices and staff , make more contribution . ",0.5284,0.0,"小 泉 表示 : "" 日本 将 动员 消防 厅 的 直升机 和 人员 , 作 更 多 贡献 . koizumi said : "" japan will mobilize fire offices and staff , make more contribution . ","""Japan will mobilize fire departments and staff to do more,"" Koizumi said.",0.27468359591685154,0.22222997110566006,0.15044047086823747,2.6288112562366875e-78,0.31506301890630223,0.1909115432683808,3.4834694659780044e-78
340,340,340.0,"日本 也 将 考虑 尽快 再 多 出 一些 力量 , 包括 动用 日本 自卫队 的 飞机 , 舰艇 和 人员 . """,""" japan will also consider , as early as possible , additional contributions including mobilizing japan's self defense forces ' aircrafts , vessels and personnel . ""","japan will also be considered by some forces as soon as possible , including the use of the sdf vessels and personnel . "" ",0.5148,0.0,"日本 也 将 考虑 尽快 再 多 出 一些 力量 , 包括 动用 日本 自卫队 的 飞机 , 舰艇 和 人员 . "" japan will also be considered by some forces as soon as possible , including the use of the sdf vessels and personnel . "" ","Japan will also consider the use of SDF vessels and personnel by some forces as soon as possible. """,0.5756944362041329,0.48293307540530467,0.393983145484866,0.3009861852319917,0.39883184502622926,0.32062574520062975,0.22750215000744378
341,341,341.0,日本 原先 已 承诺 提供 三 千万 美元 援助 因 海啸 受害 的 国家 .,japan had earlier pledged us$ 30 million to the tsunami-hit countries .,japan had pledged $ 3 million by the tsunami victims . ,0.5306,0.0,日本 原先 已 承诺 提供 三 千万 美元 援助 因 海啸 受害 的 国家 . japan had pledged $ 3 million by the tsunami victims . ,Japan has pledged $3 million to tsunami victims.,0.22744899739223753,5.540393468539137e-155,3.9041851220992675e-204,8.647068503442337e-232,0.21320071635561041,1.0755340835777305e-102,6.887578243315168e-155
342,342,342.0,"外务 省 发言人 说 , 小 泉 所 说 的 五 亿 美元 也 包括 这 三 千万 美元 .",a foreign ministry spokesman said that the amount was included in koizumi's 500 million dollar pledge .,a spokesman for the foreign ministry said that the u.s. $ 30 million was included in the u.s. $ 500 million that koizumi mentioned .,0.4194,1.0,"外务 省 发言人 说 , 小 泉 所 说 的 五 亿 美元 也 包括 这 三 千万 美元 . a spokesman for the foreign ministry said that the u.s. $ 30 million was included in the u.s. $ 500 million that koizumi mentioned .",A spokesman for Japan's foreign ministry said the $500 million mentioned by Koizumi included the United States.,0.3674321929413379,0.20744467992837437,0.12346910111888806,2.2339708757427394e-78,0.36055512754639896,0.22780907411157383,3.9824239018966025e-78
343,343,343.0,世 卫 组织 : 五十 个 团体 将 提供 印尼 亚 齐 医疗 援助,who : 50 aid groups to offer medical assistance in indonesia's aceh province,who : 50 organizations will provide medical aid to aceh indonesia,0.5306,1.0,世 卫 组织 : 五十 个 团体 将 提供 印尼 亚 齐 医疗 援助 who : 50 organizations will provide medical aid to aceh indonesia,Who: 50 organizations will provide medical assistance to Aceh Indonesia,0.5429024508215757,0.4672560334771453,0.4232242575669931,0.37200908038405156,0.2974438831349583,0.20450315121011323,3.511532441690658e-78
344,344,344.0,"世界卫生组织 今天 说 , 已经 有 五十 个 援助 团体 抵达 印尼 亚 齐 省 , 准备 提供 遭受 海啸 侵袭 的 幸存 者 医疗 协助 .",the world health organization ( who ) said today that 50 aid groups had arrived in indonesia's aceh province to provide medical care for survivors of the tsunami disaster .,"the world health organization said today that 50 aid groups have already arrived in indonesian aceh province , ready to provide the tsunami survivors medical assistance . ",0.696,0.0,"世界卫生组织 今天 说 , 已经 有 五十 个 援助 团体 抵达 印尼 亚 齐 省 , 准备 提供 遭受 海啸 侵袭 的 幸存 者 医疗 协助 . the world health organization said today that 50 aid groups have already arrived in indonesian aceh province , ready to provide the tsunami survivors medical assistance . ",The World Health Organization said today that 50 aid organizations have arrived in Indonesia's Aceh province to provide medical assistance to tsunami survivors.,0.48976568767630174,0.354100007155655,0.246286573916507,0.1845366089826778,0.5375493464945589,0.39937204242319785,0.3101152498974342
345,345,345.0,"世界卫生组织 的 印尼 代表 彼得 森 说 , 世 卫 组织 正 试图 协调 所有 的 团体 , 并且 已 于 今天 下午 与 他们 举行 会议 .","the who's indonesian representative , petersen , said the who was trying to coordinate all the groups and had held a meeting with them in the afternoon .","petersen , the who's indonesian representative , said that the who was trying to coordinate all the organizations and had a meeting with them in the afternoon .",0.9286,1.0,"世界卫生组织 的 印尼 代表 彼得 森 说 , 世 卫 组织 正 试图 协调 所有 的 团体 , 并且 已 于 今天 下午 与 他们 举行 会议 . petersen , the who's indonesian representative , said that the who was trying to coordinate all the organizations and had a meeting with them in the afternoon .","Peterson, who is Indonesia's representative, said he tried to coordinate all the organizations and met with them in the afternoon.",0.40219202762138356,0.3369194053059561,0.2962464216353294,0.25149338720330155,0.8498365855987975,0.7490836021568807,0.668740304976422
